"","year","UKPRN","Institution","cah","Subject","Level","QuestionNumber","A1","A2","A3","A4","A5","N/A","Confidence interval - min","Actual value","Confidence interval - max","Response","Sample Size","Positivity measure (%)","Benchmark (%)","Difference (ppt)","Standard deviation","Contribution to benchmark (%)","Materially below benchmark (%)","Broadly in line with benchmark (%)","Materially above benchmark (%)","Publication response headcount","Publication response rate (%)","theme","q","question","ans_sd","ans_d","ans_n","ans_a","ans_sa","r","tm","ucl","ucl_all","rzall","ucl_comp"
"2060",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q04","4%","11%","18%","45%","22%",0,"58%","67%","74%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","challenge","My course has challenged me to achieve my best work",4,11,18,45,22,0.35,TRUE,FALSE,"All other",-0.89690046783515,TRUE
"2061",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q05","3%","8%","16%","44%","30%",0,"66%","74%","81%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","depth","My course has provided me with opportunities to explore ideas or concepts in depth",3,8,16,44,30,0.45,TRUE,FALSE,"All other",-0.662031079281855,TRUE
"2062",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q06","3%","8%","17%","43%","29%",0,"64%","72%","79%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","diff_topics","My course has provided me with opportunities to bring information and ideas together from different topics",3,8,17,43,29,0.435,TRUE,FALSE,"All other",-0.999388249193633,TRUE
"2063",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q07","5%","7%","23%","45%","21%",0,"57%","66%","73%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","apply","My course has provided me with opportunities to apply what I have learnt",5,7,23,45,21,0.35,TRUE,FALSE,"All other",-0.416681012027251,TRUE
"2064",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q08","7%","11%","13%","39%","31%",1,"61%","70%","77%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance",7,11,13,39,31,0.38,TRUE,FALSE,"All other",-0.28990503031736,TRUE
"2065",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q09","4%","13%","15%","48%","20%",0,"59%","68%","75%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Marking and assessment has been fair",4,13,15,48,20,0.335,TRUE,FALSE,"All other",-0.0742925648573083,TRUE
"2066",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q10","5%","14%","13%","45%","22%",1,"59%","67%","75%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been timely",5,14,13,45,22,0.325,TRUE,FALSE,"All other",0.00565689226834704,TRUE
"2067",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q11","6%","17%","17%","42%","18%",1,"52%","61%","69%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","I have received helpful comments on my work",6,17,17,42,18,0.245,TRUE,FALSE,"All other",-0.50642497949076,TRUE
"2068",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q12","2%","6%","16%","41%","36%",1,"69%","77%","83%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to",2,6,16,41,36,0.515,TRUE,FALSE,"All other",-0.0109232723388891,TRUE
"2069",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q13","4%","13%","22%","40%","22%",0,"53%","61%","69%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and guidance in relation to my course",4,13,22,40,22,0.315,TRUE,FALSE,"All other",-0.526953248452895,TRUE
"2070",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q14","4%","12%","22%","40%","21%",5,"53%","62%","70%",175,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices on my course",4,12,22,40,21,0.31,TRUE,FALSE,"All other",-0.473212598176693,TRUE
"2071",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q15","3%","8%","15%","49%","24%",0,"65%","73%","80%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and running smoothly",3,8,15,49,24,0.415,TRUE,FALSE,"All other",0.43344444526504,TRUE
"2072",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q16","3%","5%","3%","47%","42%",0,"82%","89%","93%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently for me",3,5,3,47,42,0.6,TRUE,FALSE,"All other",0.853816556372175,TRUE
"2073",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q17","4%","6%","13%","40%","37%",1,"69%","77%","83%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively",4,6,13,40,37,0.5,TRUE,FALSE,"All other",0.45905682603937,TRUE
"2074",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q18","2%","8%","13%","49%","28%",2,"70%","78%","84%",178,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","The IT resources and facilities provided have supported my learning well",2,8,13,49,28,0.465,TRUE,FALSE,"All other",-0.407808695870028,TRUE
"2075",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q19","2%","4%","7%","44%","43%",0,"81%","88%","92%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources (e.g. books, online services and learning spaces) have supported my learning well",2,4,7,44,43,0.61,TRUE,FALSE,"All other",0.147245860618195,TRUE
"2076",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q20","1%","6%","13%","43%","37%",3,"72%","80%","86%",177,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access course-specific resources (e.g. equipment, facilities, software, collections) when I needed to",1,6,13,43,37,0.545,TRUE,FALSE,"All other",-0.294122966581385,TRUE
"2077",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q21","13%","16%","22%","29%","20%",0,"41%","49%","58%",180,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","staffstudent","I feel part of a community of staff and students",13,16,22,29,20,0.135,TRUE,FALSE,"All other",-0.374340909720367,TRUE
"2078",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q22","4%","11%","16%","41%","27%",1,"59%","68%","75%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","studentwork","I have had the right opportunities to work with other students as part of my course",4,11,16,41,27,0.38,TRUE,FALSE,"All other",-0.321225423966113,TRUE
"2079",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q23","3%","6%","8%","40%","44%",1,"76%","83%","89%",179,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","opportunity","I have had the right opportunities to provide feedback on my course",3,6,8,40,44,0.58,TRUE,FALSE,"All other",0.146403410896127,TRUE
"2080",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q24","7%","3%","22%","39%","29%",2,"60%","68%","76%",178,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","valued","Staff value students’ views and opinions about the course",7,3,22,39,29,0.4,TRUE,FALSE,"All other",-0.115282301932495,TRUE
"2081",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q25","8%","14%","29%","30%","18%",4,"40%","48%","57%",176,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","acted_upon","It is clear how students’ feedback on the course has been acted on",8,14,29,30,18,0.18,TRUE,FALSE,"All other",-0.169327055113828,TRUE
"2082",2022,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","First degree","Q27","3%","10%","8%","47%","32%",2,"71%","79%","85%",178,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course",3,10,8,47,32,0.475,FALSE,FALSE,"All other",0.0688794482757826,TRUE
"2083",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q01","0%","3%","3%","71%","24%",0,"86%","95%","98%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things",0,3,3,71,24,0.58,TRUE,FALSE,"All other",0.662522588272854,TRUE
"2084",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q02","1%","3%","5%","50%","42%",0,"82%","92%","96%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting",1,3,5,50,42,0.645,TRUE,FALSE,"All other",1.49972138451346,TRUE
"2085",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q03","1%","1%","6%","40%","52%",0,"83%","92%","97%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating",1,1,6,40,52,0.705,TRUE,FALSE,"All other",1.30544062716409,TRUE
"2086",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q04","1%","3%","10%","41%","44%",0,"75%","86%","92%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","challenge","My course has challenged me to achieve my best work",1,3,10,41,44,0.62,TRUE,FALSE,"All other",1.31953715593194,TRUE
"2087",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q05","1%","2%","10%","45%","42%",0,"76%","87%","93%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","depth","My course has provided me with opportunities to explore ideas or concepts in depth",1,2,10,45,42,0.625,TRUE,FALSE,"All other",0.974778653158936,TRUE
"2088",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q06","0%","6%","16%","39%","39%",0,"67%","78%","87%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","diff_topics","My course has provided me with opportunities to bring information and ideas together from different topics",0,6,16,39,39,0.555,TRUE,FALSE,"All other",0.10259333785692,TRUE
"2089",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q07","3%","10%","10%","48%","29%",0,"65%","77%","86%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","apply","My course has provided me with opportunities to apply what I have learnt",3,10,10,48,29,0.45,TRUE,FALSE,"All other",0.384147359436535,TRUE
"2090",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q08","3%","10%","15%","45%","27%",0,"60%","72%","82%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance",3,10,15,45,27,0.415,TRUE,FALSE,"All other",-0.0552574177027669,TRUE
"2091",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q09","3%","7%","19%","47%","23%",0,"58%","71%","80%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Marking and assessment has been fair",3,7,19,47,23,0.4,TRUE,FALSE,"All other",0.360999082757345,TRUE
"2092",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q10","2%","18%","20%","41%","19%",0,"48%","60%","71%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been timely",2,18,20,41,19,0.285,TRUE,FALSE,"All other",-0.169878189028241,TRUE
"2093",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q11","3%","8%","12%","45%","31%",0,"64%","76%","85%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","I have received helpful comments on my work",3,8,12,45,31,0.465,TRUE,FALSE,"All other",0.775456137134841,TRUE
"2094",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q12","4%","3%","7%","44%","43%",0,"76%","86%","93%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to",4,3,7,44,43,0.595,TRUE,FALSE,"All other",0.534707502052454,TRUE
"2095",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q13","5%","7%","15%","44%","29%",0,"60%","73%","82%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and guidance in relation to my course",5,7,15,44,29,0.425,TRUE,FALSE,"All other",0.234411732380021,TRUE
"2096",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q14","7%","10%","16%","36%","31%",0,"55%","67%","78%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices on my course",7,10,16,36,31,0.37,TRUE,FALSE,"All other",-0.0496376851234293,TRUE
"2097",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q15","5%","9%","8%","49%","29%",0,"66%","78%","86%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and running smoothly",5,9,8,49,29,0.44,TRUE,FALSE,"All other",0.561221711487807,TRUE
"2098",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q16","1%","4%","7%","40%","48%",0,"78%","88%","94%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently for me",1,4,7,40,48,0.65,TRUE,FALSE,"All other",1.20087441351933,TRUE
"2099",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q17","3%","7%","12%","43%","34%",0,"65%","77%","86%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively",3,7,12,43,34,0.49,TRUE,FALSE,"All other",0.39891427360023,TRUE
"2100",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q18","2%","7%","14%","37%","39%",2,"65%","77%","86%",102,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","The IT resources and facilities provided have supported my learning well",2,7,14,37,39,0.52,TRUE,FALSE,"All other",0.0812838456844861,TRUE
"2101",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q19","3%","5%","8%","42%","41%",3,"72%","83%","91%",101,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources (e.g. books, online services and learning spaces) have supported my learning well",3,5,8,42,41,0.565,TRUE,FALSE,"All other",-0.261494456085806,TRUE
"2102",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q20","0%","8%","12%","40%","41%",1,"69%","80%","88%",103,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access course-specific resources (e.g. equipment, facilities, software, collections) when I needed to",0,8,12,40,41,0.57,TRUE,FALSE,"All other",-0.0506058920508727,TRUE
"2103",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q21","8%","12%","13%","35%","33%",0,"55%","67%","78%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","staffstudent","I feel part of a community of staff and students",8,12,13,35,33,0.365,TRUE,FALSE,"All other",0.968815261171481,TRUE
"2104",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q22","3%","16%","8%","37%","35%",0,"60%","72%","82%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","studentwork","I have had the right opportunities to work with other students as part of my course",3,16,8,37,35,0.425,TRUE,FALSE,"All other",-0.0230371174318969,TRUE
"2105",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q23","1%","3%","12%","29%","55%",0,"73%","84%","91%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","opportunity","I have had the right opportunities to provide feedback on my course",1,3,12,29,55,0.67,TRUE,FALSE,"All other",0.855045130863937,TRUE
"2106",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q24","2%","8%","11%","33%","46%",0,"68%","79%","87%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","valued","Staff value students’ views and opinions about the course",2,8,11,33,46,0.565,TRUE,FALSE,"All other",0.848979962152371,TRUE
"2107",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q25","9%","21%","22%","24%","24%",0,"36%","48%","60%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","acted_upon","It is clear how students’ feedback on the course has been acted on",9,21,22,24,24,0.165,TRUE,FALSE,"All other",-0.246918450297252,TRUE
"2108",2022,10007803,"University of St Andrews","CAH04","Psychology","First degree","Q27","3%","4%","7%","46%","40%",0,"76%","86%","93%",104,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course",3,4,7,46,40,0.58,FALSE,FALSE,"All other",0.734879293474716,TRUE
"2109",2022,10007167,"University of York","CAH04","Psychology","First degree","Q01","0%","0%","4%","66%","30%",0,"91%","96%","98%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things",0,0,4,66,30,0.63,TRUE,FALSE,"All other",1.13894332590727,TRUE
"2110",2022,10007167,"University of York","CAH04","Psychology","First degree","Q02","1%","3%","6%","57%","34%",0,"84%","91%","95%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting",1,3,6,57,34,0.6,TRUE,FALSE,"All other",1.0988677801145,TRUE
"2111",2022,10007167,"University of York","CAH04","Psychology","First degree","Q03","0%","3%","5%","36%","56%",0,"86%","93%","96%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating",0,3,5,36,56,0.725,TRUE,FALSE,"All other",1.495215073816,TRUE
"2112",2022,10007167,"University of York","CAH04","Psychology","First degree","Q04","2%","5%","7%","45%","41%",0,"79%","86%","91%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","challenge","My course has challenged me to achieve my best work",2,5,7,45,41,0.59,TRUE,FALSE,"All other",1.07326630884671,TRUE
"2113",2022,10007167,"University of York","CAH04","Psychology","First degree","Q05","1%","2%","7%","44%","46%",0,"83%","90%","94%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","depth","My course has provided me with opportunities to explore ideas or concepts in depth",1,2,7,44,46,0.66,TRUE,FALSE,"All other",1.30214059964709,TRUE
"2114",2022,10007167,"University of York","CAH04","Psychology","First degree","Q06","1%","2%","15%","37%","45%",0,"75%","82%","88%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","diff_topics","My course has provided me with opportunities to bring information and ideas together from different topics",1,2,15,37,45,0.615,TRUE,FALSE,"All other",0.653584131382197,TRUE
"2115",2022,10007167,"University of York","CAH04","Psychology","First degree","Q07","2%","8%","7%","48%","35%",1,"75%","83%","89%",147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"learnopp","apply","My course has provided me with opportunities to apply what I have learnt",2,8,7,48,35,0.53,TRUE,FALSE,"All other",1.02481005660756,TRUE
"2116",2022,10007167,"University of York","CAH04","Psychology","First degree","Q08","3%","5%","9%","33%","50%",0,"75%","83%","89%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance",3,5,9,33,50,0.61,TRUE,FALSE,"All other",1.25206499543568,TRUE
"2117",2022,10007167,"University of York","CAH04","Psychology","First degree","Q09","1%","8%","11%","51%","29%",0,"72%","80%","87%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Marking and assessment has been fair",1,8,11,51,29,0.495,TRUE,FALSE,"All other",0.997194567732607,TRUE
"2118",2022,10007167,"University of York","CAH04","Psychology","First degree","Q10","5%","11%","12%","51%","21%",0,"64%","72%","80%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been timely",5,11,12,51,21,0.36,TRUE,FALSE,"All other",0.159250088402861,TRUE
"2119",2022,10007167,"University of York","CAH04","Psychology","First degree","Q11","1%","11%","11%","49%","28%",0,"69%","77%","84%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","I have received helpful comments on my work",1,11,11,49,28,0.46,TRUE,FALSE,"All other",0.74632247539335,TRUE
"2120",2022,10007167,"University of York","CAH04","Psychology","First degree","Q12","0%","1%","4%","34%","61%",1,"89%","95%","97%",147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to",0,1,4,34,61,0.775,TRUE,FALSE,"All other",1.76237674443298,TRUE
"2121",2022,10007167,"University of York","CAH04","Psychology","First degree","Q13","1%","5%","9%","44%","42%",1,"78%","86%","91%",147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and guidance in relation to my course",1,5,9,44,42,0.605,TRUE,FALSE,"All other",1.4802817010157,TRUE
"2122",2022,10007167,"University of York","CAH04","Psychology","First degree","Q14","1%","8%","16%","39%","36%",2,"67%","75%","82%",146,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices on my course",1,8,16,39,36,0.505,TRUE,FALSE,"All other",0.903405869246415,TRUE
"2123",2022,10007167,"University of York","CAH04","Psychology","First degree","Q15","0%","1%","6%","43%","50%",0,"86%","93%","96%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and running smoothly",0,1,6,43,50,0.71,TRUE,FALSE,"All other",1.94121618669368,TRUE
"2124",2022,10007167,"University of York","CAH04","Psychology","First degree","Q16","1%","3%","5%","31%","60%",0,"85%","91%","95%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently for me",1,3,5,31,60,0.73,TRUE,FALSE,"All other",1.75616698495477,TRUE
"2125",2022,10007167,"University of York","CAH04","Psychology","First degree","Q17","0%","3%","3%","41%","53%",2,"88%","94%","97%",146,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively",0,3,3,41,53,0.72,TRUE,FALSE,"All other",1.78219297970044,TRUE
"2126",2022,10007167,"University of York","CAH04","Psychology","First degree","Q18","1%","1%","9%","43%","46%",0,"82%","89%","94%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","The IT resources and facilities provided have supported my learning well",1,1,9,43,46,0.66,TRUE,FALSE,"All other",1.32624667873234,TRUE
"2127",2022,10007167,"University of York","CAH04","Psychology","First degree","Q19","1%","5%","8%","32%","53%",0,"78%","86%","91%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources (e.g. books, online services and learning spaces) have supported my learning well",1,5,8,32,53,0.655,TRUE,FALSE,"All other",0.555986177322195,TRUE
"2128",2022,10007167,"University of York","CAH04","Psychology","First degree","Q20","1%","4%","5%","41%","49%",3,"84%","90%","94%",145,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access course-specific resources (e.g. equipment, facilities, software, collections) when I needed to",1,4,5,41,49,0.665,TRUE,FALSE,"All other",0.874758991165077,TRUE
"2129",2022,10007167,"University of York","CAH04","Psychology","First degree","Q21","5%","11%","17%","39%","28%",0,"58%","67%","75%",148,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","staffstudent","I feel part of a community of staff and students",5,11,17,39,28,0.37,TRUE,FALSE,"All other",0.998014308364782,TRUE
"2130",2022,10007167,"University of York","CAH04","Psychology","First degree","Q22","1%","3%","10%","44%","43%",1,"79%","86%","91%",147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"community","studentwork","I have had the right opportunities to work with other students as part of my course",1,3,10,44,43,0.625,TRUE,FALSE,"All other",1.3022442449424,TRUE
"2131",2022,10007167,"University of York","CAH04","Psychology","First degree","Q23","0%","3%","4%","35%","58%",1,"87%","93%","96%",147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","opportunity","I have had the right opportunities to provide feedback on my course",0,3,4,35,58,0.74,TRUE,FALSE,"All other",1.40621091306112,TRUE
"2132",2022,10007167,"University of York","CAH04","Psychology","First degree","Q24","1%","5%","18%","35%","42%",1,"68%","76%","83%",147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","valued","Staff value students’ views and opinions about the course",1,5,18,35,42,0.56,TRUE,FALSE,"All other",0.81975989354374,TRUE
"2133",2022,10007167,"University of York","CAH04","Psychology","First degree","Q25","3%","15%","29%","23%","29%",2,"44%","53%","61%",146,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voice","acted_upon","It is clear how students’ feedback on the course has been acted on",3,15,29,23,29,0.3,TRUE,FALSE,"All other",0.451404106353569,TRUE
"2134",2022,10007167,"University of York","CAH04","Psychology","First degree","Q27","1%","4%","3%","39%","52%",3,"85%","92%","95%",145,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course",1,4,3,39,52,0.685,FALSE,FALSE,"All other",1.40087913867365,TRUE
"2135",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q01","44.5","123.5","14","0.5","",1,"","","",182.5,259,92.1,91.4,0.7,2,1.9,5.7,76.2,18.1,220,70.8,"teaching","explain","How good are teaching staff at explaining things?",0.5,14,NA,123.5,44.5,0.541095890410959,TRUE,FALSE,"All other",-0.21358032390208,TRUE
"2136",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q02","24","114.5","38","6.5","",0.5,"","","",183,259,75.7,75.7,0,3,1.9,20.9,58.9,20.2,220,70.8,"teaching","interest","How often do teaching staff make the subject engaging?",6.5,38,NA,114.5,24,0.304644808743169,TRUE,FALSE,"All other",-0.511881823062406,TRUE
"2137",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q03","61.5","98","17.5","6.5","",0,"","","",183.5,259,86.9,84.1,2.8,2.5,1.9,1.7,43.9,54.4,220,70.8,"teaching","stimulating","How often is the course intellectually stimulating?",6.5,17.5,NA,98,61.5,0.519073569482289,TRUE,FALSE,"All other",0.0381831619524321,TRUE
"2138",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q04","51.5","89","33","10","",0,"","","",183.5,259,76.6,81.1,-4.5,2.9,1.9,75.5,23.7,0.8,220,70.8,"teaching","challenge","How often does your course challenge you to achieve your best work?",10,33,NA,89,51.5,0.37874659400545,TRUE,FALSE,"All other",-0.818780680586081,TRUE
"2139",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q05","56","91.5","31.5","4.5","",0,"","","",183.5,259,80.4,79.6,0.8,2.9,1.9,12.1,60,27.9,220,70.8,"learnopp","depth","To what extent have you had the chance to explore ideas and concepts in depth?",4.5,31.5,NA,91.5,56,0.444141689373297,TRUE,FALSE,"All other",-0.193002714477998,TRUE
"2140",2023,10005553,"Royal Holloway and Bedford New College","CAH04","Psychology","","Q06","56","97.5","27.5","2.5","",0,"","","",183.5,259,83.7,84.1,-0.4,2.6,1.9,21.4,65.9,12.7,220,70.8,"learnopp","builds","How well does your course introduce subjects and skills in a way that builds on what you have already learned?",2.5,27.5,NA,97.5,56,0.482288828337875,TRUE,FALSE,"All other",-0.217172252719579,TRUE
